#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A362C4
#Date Time: 2022-12-02 11:27:53.939
#Sample rate: 4000Hz
#Samples: 22261
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: -500 mV Attenuation: 1 X Sample Mode: Average
#Power Supplies: OFF
#Positive Supply: Rdy
#Voltage: 5 V
#Negative Supply: Rdy
#Voltage: -1 V

Time (s),Channel 1 (V)
-32.7185,0.7634611410328488
-32.71825,0.7634611410328488
-32.718,0.7634611410328488
-32.71775,0.7634611410328488
-32.7175,0.7634611410328488
-32.71725,0.7634611410328488
-32.717,0.7634611410328488
-32.71675,0.7634611410328488
-32.7165,0.7634611410328488
-32.71625,0.7634611410328488
-32.716,0.7634611410328488
-32.71575,0.7634611410328488
-32.7155,0.7634611410328488
-32.71525,0.7634611410328488
-32.715,0.7634611410328488
-32.71475,0.7634611410328488
-32.7145,0.7634611410328488
-32.71425,0.7634611410328488
-32.714,0.7634611410328488
-32.71375,0.7634611410328488
-32.7135,0.7634611410328488
-32.71325,0.7634611410328488
-32.713,0.7634611410328488
-32.71275,0.7634611410328488
-32.7125,0.7634611410328488
-32.71225,0.7634611410328488
-32.712,0.7634611410328488
-32.71175,0.7634611410328488
-32.7115,0.7634611410328488
-32.71125,0.7634611410328488
-32.711,0.7634611410328488
-32.71075,0.7634611410328488
-32.7105,0.7634611410328488
-32.71025,0.7634611410328488
-32.71,0.7634611410328488
-32.70975,0.7634611410328488
-32.7095,0.7634611410328488
-32.70925,0.7634611410328488
-32.709,0.7634611410328488
-32.70875,0.7634611410328488
-32.7085,0.7634611410328488
-32.70825,0.7634611410328488
-32.708,0.7634611410328488
-32.70775,0.7634611410328488
-32.7075,0.7634611410328488
-32.70725,0.7634611410328488
-32.707,0.7634611410328488
-32.70675,0.7634611410328488
-32.7065,0.7634611410328488
-32.70625,0.7634611410328488
-32.706,0.7634611410328488
-32.70575,0.7634611410328488
-32.7055,0.7634611410328488
-32.70525,0.7634611410328488
-32.705,0.7634611410328488
-32.70475,0.7634611410328488
-32.7045,0.7634611410328488
-32.70425,0.7634611410328488
-32.704,0.7634611410328488
-32.70375,0.7634611410328488
-32.7035,0.7634611410328488
-32.70325,0.7634611410328488
-32.703,0.7634611410328488
-32.70275,0.7634611410328488
-32.7025,0.7634611410328488
-32.70225,0.7634611410328488
-32.702,0.7634611410328488
-32.70175,0.7634611410328488
-32.7015,0.7634611410328488
-32.70125,0.7634611410328488
-32.701,0.7634611410328488
-32.70075,0.7634611410328488
-32.7005,0.7634611410328488
-32.70025,0.7634611410328488
-32.7,0.7634611410328488
-32.69975,0.7634611410328488
-32.6995,0.7634611410328488
-32.69925,0.7634611410328488
-32.699,0.7634611410328488
-32.69875,0.7634611410328488
-32.6985,0.7634611410328488
-32.69825,0.7634611410328488
-32.698,0.7671227699699084
-32.69775,0.7634611410328488
-32.6975,0.7634611410328488
-32.69725,0.7634611410328488
-32.697,0.7634611410328488
-32.69675,0.7634611410328488
-32.6965,0.7634611410328488
-32.69625,0.7634611410328488
-32.696,0.7634611410328488
-32.69575,0.7634611410328488
-32.6955,0.7634611410328488
-32.69525,0.7634611410328488
-32.695,0.7634611410328488
-32.69475,0.7634611410328488
-32.6945,0.7634611410328488
-32.69425,0.7634611410328488
-32.694,0.7634611410328488
-32.69375,0.7634611410328488
-32.6935,0.7634611410328488
-32.69325,0.7634611410328488
-32.693,0.7634611410328488
-32.69275,0.7634611410328488
-32.6925,0.7634611410328488
-32.69225,0.7634611410328488
-32.692,0.7634611410328488
-32.69175,0.7634611410328488
-32.6915,0.7634611410328488
-32.69125,0.7634611410328488
-32.691,0.7634611410328488
-32.69075,0.7634611410328488
-32.6905,0.7634611410328488
-32.69025,0.7634611410328488
-32.69,0.7634611410328488
-32.68975,0.7634611410328488
-32.6895,0.7634611410328488
-32.68925,0.7634611410328488
-32.689,0.7634611410328488
-32.68875,0.7634611410328488
-32.6885,0.7634611410328488
-32.68825,0.7634611410328488
-32.688,0.7634611410328488
-32.68775,0.7634611410328488
-32.6875,0.7634611410328488
-32.68725,0.7634611410328488
-32.687,0.7634611410328488
-32.68675,0.7634611410328488
-32.6865,0.7634611410328488
-32.68625,0.7634611410328488
-32.686,0.7634611410328488
-32.68575,0.7634611410328488
-32.6855,0.7634611410328488
-32.68525,0.7634611410328488
-32.685,0.7634611410328488
-32.68475,0.7634611410328488
-32.6845,0.7634611410328488
-32.68425,0.7634611410328488
-32.684,0.7634611410328488
-32.68375,0.7634611410328488
-32.6835,0.7634611410328488
-32.68325,0.7634611410328488
-32.683,0.7634611410328488
-32.68275,0.7634611410328488
-32.6825,0.7634611410328488
-32.68225,0.7634611410328488
-32.682,0.7634611410328488
-32.68175,0.7634611410328488
-32.6815,0.7634611410328488
-32.68125,0.7634611410328488
-32.681,0.7634611410328488
-32.68075,0.7634611410328488
-32.6805,0.7634611410328488
-32.68025,0.7634611410328488
-32.68,0.7634611410328488
-32.67975,0.7671227699699084
-32.6795,0.7634611410328488
-32.67925,0.7634611410328488
-32.679,0.7634611410328488
-32.67875,0.7671227699699084
-32.6785,0.7634611410328488
-32.67825,0.7634611410328488
-32.678,0.7634611410328488
-32.67775,0.7634611410328488
-32.6775,0.7634611410328488
-32.67725,0.7634611410328488
-32.677,0.7634611410328488
-32.67675,0.7634611410328488
-32.6765,0.7634611410328488
-32.67625,0.7634611410328488
-32.676,0.7634611410328488
-32.67575,0.7634611410328488
-32.6755,0.7634611410328488
-32.67525,0.7634611410328488
-32.675,0.7634611410328488
-32.67475,0.7634611410328488
-32.6745,0.7634611410328488
-32.67425,0.7634611410328488
-32.674,0.7634611410328488
-32.67375,0.7634611410328488
-32.6735,0.7634611410328488
-32.67325,0.7634611410328488
-32.673,0.7634611410328488
-32.67275,0.7634611410328488
-32.6725,0.7634611410328488
-32.67225,0.7634611410328488
-32.672,0.7634611410328488
-32.67175,0.7634611410328488
-32.6715,0.7634611410328488
-32.67125,0.7634611410328488
-32.671,0.7634611410328488
-32.67075,0.7634611410328488
-32.6705,0.7634611410328488
-32.67025,0.7634611410328488
-32.67,0.7634611410328488
-32.66975,0.7634611410328488
-32.6695,0.7634611410328488
-32.66925,0.7634611410328488
-32.669,0.7634611410328488
-32.66875,0.7634611410328488
-32.6685,0.7634611410328488
-32.66825,0.7634611410328488
-32.668,0.7634611410328488
-32.66775,0.7634611410328488
-32.6675,0.7634611410328488
-32.66725,0.7634611410328488
-32.667,0.7634611410328488
-32.66675,0.7634611410328488
-32.6665,0.7634611410328488
-32.66625,0.7634611410329021
-32.666,0.7671227699698551
-32.66575,0.7634611410329021
-32.6655,0.7634611410328488
-32.66525,0.7634611410328488
-32.665,0.7634611410328488
-32.66475,0.7634611410328488
-32.6645,0.7634611410328488
-32.66425,0.7634611410328488
-32.664,0.7634611410328488
-32.66375,0.7634611410328488
-32.6635,0.7634611410328488
-32.66325,0.7634611410328488
-32.663,0.7634611410328488
-32.66275,0.7634611410328488
-32.6625,0.7634611410328488
-32.66225,0.7634611410328488
-32.662,0.7634611410328488
-32.66175,0.7634611410329021
-32.6615,0.7671227699698551
-32.66125,0.7634611410329021
-32.661,0.7634611410328488
-32.66075,0.7634611410328488
-32.6605,0.7634611410328488
-32.66025,0.7634611410328488
-32.66,0.7634611410328488
-32.65975,0.7634611410328488
-32.6595,0.7634611410328488
-32.65925,0.7634611410328488
-32.659,0.7634611410328488
-32.65875,0.7634611410328488
-32.6585,0.7634611410328488
-32.65825,0.7634611410328488
-32.658,0.7634611410328488
-32.65775,0.7634611410328488
-32.6575,0.7671227699699084
-32.65725,0.7634611410328488
-32.657,0.7634611410328488
-32.65675,0.7634611410328488
-32.6565,0.7634611410328488
-32.65625,0.7634611410328488
-32.656,0.7634611410328488
-32.65575,0.7634611410328488
-32.6555,0.7634611410328488
-32.65525,0.7634611410328488
-32.655,0.7634611410328488
-32.65475,0.7634611410328488
-32.6545,0.7634611410328488
-32.65425,0.7634611410328488
-32.654,0.7634611410328488
-32.65375,0.7634611410328488
-32.6535,0.7634611410328488
-32.65325,0.7634611410328488
-32.653,0.7634611410328488
-32.65275,0.7634611410328488
-32.6525,0.7634611410328488
-32.65225,0.7634611410328488
-32.652,0.7634611410328488
-32.65175,0.7634611410328488
-32.6515,0.7634611410328488
-32.65125,0.7634611410328488
-32.651,0.7634611410328488
-32.65075,0.7634611410328488
-32.6505,0.7634611410328488
-32.65025,0.7634611410328488
-32.65,0.7634611410328488
-32.64975,0.7634611410328488
-32.6495,0.7634611410328488
-32.64925,0.7634611410328488
-32.649,0.7634611410328488
-32.64875,0.7634611410328488
-32.6485,0.7634611410328488
-32.64825,0.7634611410328488
-32.648,0.7634611410328488
-32.64775,0.7634611410328488
-32.6475,0.7634611410328488
-32.64725,0.7634611410328488
-32.647,0.7634611410328488
-32.64675,0.7634611410328488
-32.6465,0.7634611410328488
-32.64625,0.7634611410328488
-32.646,0.7634611410328488
-32.64575,0.7634611410328488
-32.6455,0.7634611410328488
-32.64525,0.7634611410328488
-32.645,0.7634611410328488
-32.64475,0.7634611410328488
-32.6445,0.7634611410328488
-32.64425,0.7634611410328488
-32.644,0.7634611410328488
-32.64375,0.7634611410328488
-32.6435,0.7634611410328488
-32.64325,0.7634611410328488
-32.643,0.7634611410328488
-32.64275,0.7634611410328488
-32.6425,0.7634611410328488
-32.64225,0.7634611410328488
-32.642,0.7634611410328488
-32.64175,0.7634611410328488
-32.6415,0.7634611410328488
-32.64125,0.7634611410328488
-32.641,0.7634611410328488
-32.64075,0.7634611410328488
-32.6405,0.7634611410328488
-32.64025,0.7634611410328488
-32.64,0.7634611410328488
-32.63975,0.7634611410328488
-32.6395,0.7634611410328488
-32.63925,0.7634611410328488
-32.639,0.7634611410328488
-32.63875,0.7634611410328488
-32.6385,0.7634611410328488
-32.63825,0.7634611410328488
-32.638,0.7634611410328488
-32.63775,0.7634611410328488
-32.6375,0.7634611410328488
-32.63725,0.7634611410328488
-32.637,0.7634611410328488
-32.63675,0.7634611410328488
-32.6365,0.7634611410328488
-32.63625,0.7634611410328488
-32.636,0.7634611410328488
-32.63575,0.7634611410328488
-32.6355,0.7634611410328488
-32.63525,0.7634611410328488
-32.635,0.7634611410328488
-32.63475,0.7634611410328488
-32.6345,0.7634611410328488
-32.63425,0.7634611410328488
-32.634,0.7634611410328488
-32.63375,0.7634611410328488
-32.6335,0.7634611410328488
-32.63325,0.7634611410328488
-32.633,0.7634611410328488
-32.63275,0.7634611410328488
-32.6325,0.7634611410328488
-32.63225,0.7634611410328488
-32.632,0.7634611410328488
-32.63175,0.7634611410328488
-32.6315,0.7634611410328488
-32.63125,0.7634611410328488
-32.631,0.7634611410328488
-32.63075,0.7634611410328488
-32.6305,0.7634611410328488
-32.63025,0.7634611410328488
-32.63,0.7634611410328488
-32.62975,0.7634611410328488
-32.6295,0.7634611410328488
-32.62925,0.7634611410328488
-32.629,0.7634611410328488
-32.62875,0.7634611410329021
-32.6285,0.7671227699698551
-32.62825,0.7634611410328488
-32.628,0.7634611410328488
-32.62775,0.7634611410328488
-32.6275,0.7634611410328488
-32.62725,0.7634611410328488
-32.627,0.7634611410328488
-32.62675,0.7634611410328488
-32.6265,0.7634611410328488
-32.62625,0.7634611410328488
-32.626,0.7634611410328488
-32.62575,0.7634611410328488
-32.6255,0.7634611410328488
-32.62525,0.7634611410328488
-32.625,0.7634611410328488
-32.62475,0.7634611410328488
-32.6245,0.7634611410329021
-32.62425,0.7671227699698551
-32.624,0.7634611410329021
-32.62375,0.7634611410328488
-32.6235,0.7634611410328488
-32.62325,0.7634611410328488
-32.623,0.7634611410328488
-32.62275,0.7634611410328488
-32.6225,0.7634611410328488
-32.62225,0.7634611410328488
-32.622,0.7634611410328488
-32.62175,0.7634611410328488
-32.6215,0.7634611410328488
-32.62125,0.7634611410328488
-32.621,0.7634611410328488
-32.62075,0.7634611410328488
-32.6205,0.7634611410328488
-32.62025,0.7634611410328488
-32.62,0.7634611410328488
-32.61975,0.7634611410328488
-32.6195,0.7671227699698551
-32.61925,0.7634611410328488
-32.619,0.7634611410328488
-32.61875,0.7634611410328488
-32.6185,0.7671227699698551
-32.61825,0.7634611410329021
-32.618,0.7634611410328488
-32.61775,0.7634611410328488
-32.6175,0.7634611410328488
-32.61725,0.7634611410328488
-32.617,0.7634611410328488
-32.61675,0.7634611410328488
-32.6165,0.7634611410328488
-32.61625,0.7671227699699084
-32.616,0.7634611410328488
-32.61575,0.7634611410328488
-32.6155,0.7634611410328488
-32.61525,0.7634611410328488
-32.615,0.7634611410328488
-32.61475,0.7634611410328488
-32.6145,0.7634611410328488
-32.61425,0.7634611410328488
-32.614,0.7634611410328488
-32.61375,0.7634611410328488
-32.6135,0.7634611410328488
-32.61325,0.7634611410328488
-32.613,0.7634611410328488
-32.61275,0.7634611410328488
-32.6125,0.7634611410328488
-32.61225,0.7634611410328488
-32.612,0.7634611410328488
-32.61175,0.7634611410328488
-32.6115,0.7634611410328488
-32.61125,0.7634611410328488
-32.611,0.7634611410328488
-32.61075,0.7634611410328488
-32.6105,0.7634611410328488
-32.61025,0.7634611410328488
-32.61,0.7634611410328488
-32.60975,0.7634611410328488
-32.6095,0.7634611410328488
-32.60925,0.7634611410328488
-32.609,0.7634611410328488
-32.60875,0.7671227699699084
-32.6085,0.7671227699699084
-32.60825,0.7634611410328488
-32.608,0.7634611410328488
-32.60775,0.7634611410328488
-32.6075,0.7634611410328488
-32.60725,0.7634611410328488
-32.607,0.7634611410328488
-32.60675,0.7634611410328488
-32.6065,0.7634611410328488
-32.60625,0.7634611410328488
-32.606,0.7634611410328488
-32.60575,0.7634611410328488
-32.6055,0.7671227699699084
-32.60525,0.7634611410328488
-32.605,0.7634611410328488
-32.60475,0.7634611410328488
-32.6045,0.7634611410328488
-32.60425,0.7634611410328488
-32.604,0.7634611410328488
-32.60375,0.7634611410328488
-32.6035,0.7634611410328488
-32.60325,0.7634611410328488
-32.603,0.7634611410328488
-32.60275,0.7634611410328488
-32.6025,0.7634611410328488
-32.60225,0.7634611410328488
-32.602,0.7634611410328488
-32.60175,0.7634611410328488
-32.6015,0.7634611410328488
-32.60125,0.7634611410328488
-32.601,0.7634611410328488
-32.60075,0.7634611410328488
-32.6005,0.7634611410328488
-32.60025,0.7634611410328488
-32.6,0.7634611410328488
-32.59975,0.7634611410328488
-32.5995,0.7634611410328488
-32.59925,0.7634611410328488
-32.599,0.7634611410328488
-32.59875,0.7634611410328488
-32.5985,0.7634611410328488
-32.59825,0.7634611410328488
-32.598,0.7634611410328488
-32.59775,0.7634611410328488
-32.5975,0.7634611410328488
-32.59725,0.7634611410328488
-32.597,0.7634611410328488
-32.59675,0.7671227699699084
-32.5965,0.7634611410328488
-32.59625,0.7634611410328488
-32.596,0.7634611410328488
-32.59575,0.7634611410328488
-32.5955,0.7634611410328488
-32.59525,0.7634611410328488
-32.595,0.7634611410328488
-32.59475,0.7634611410328488
-32.5945,0.7634611410328488
-32.59425,0.7634611410328488
-32.594,0.7634611410328488
-32.59375,0.7671227699699084
-32.5935,0.7634611410328488
-32.59325,0.7634611410328488
-32.593,0.7634611410328488
-32.59275,0.7634611410328488
-32.5925,0.7634611410328488
-32.59225,0.7634611410328488
-32.592,0.7634611410328488
-32.59175,0.7634611410329021
-32.5915,0.7671227699698551
-32.59125,0.7634611410329021
-32.591,0.7634611410328488
-32.59075,0.7634611410328488
-32.5905,0.7634611410328488
-32.59025,0.7634611410328488
-32.59,0.7634611410328488
-32.58975,0.7634611410328488
-32.5895,0.7634611410328488
-32.58925,0.7634611410328488
-32.589,0.7634611410328488
-32.58875,0.7634611410328488
-32.5885,0.7634611410328488
-32.58825,0.7671227699698551
-32.588,0.7634611410328488
-32.58775,0.7634611410328488
-32.5875,0.7634611410328488
-32.58725,0.7634611410328488
-32.587,0.7634611410328488
-32.58675,0.7634611410328488
-32.5865,0.7634611410328488
-32.58625,0.7634611410328488
-32.586,0.7634611410328488
-32.58575,0.7634611410328488
-32.5855,0.7634611410328488
-32.58525,0.7634611410328488
-32.585,0.7634611410328488
-32.58475,0.7634611410328488
-32.5845,0.7634611410328488
-32.58425,0.7634611410328488
-32.584,0.7634611410328488
-32.58375,0.7634611410328488
-32.5835,0.7634611410328488
-32.58325,0.7634611410328488
-32.583,0.7634611410328488
-32.58275,0.7634611410328488
-32.5825,0.7634611410328488
-32.58225,0.7634611410328488
-32.582,0.7634611410328488
-32.58175,0.7634611410328488
-32.5815,0.7634611410328488
-32.58125,0.7634611410328488
-32.581,0.7634611410328488
-32.58075,0.7634611410328488
-32.5805,0.7634611410328488
-32.58025,0.7634611410328488
-32.58,0.7671227699699084
-32.57975,0.7634611410328488
-32.5795,0.7634611410328488
-32.57925,0.7634611410328488
-32.579,0.7634611410328488
-32.57875,0.7634611410328488
-32.5785,0.7634611410328488
-32.57825,0.7634611410328488
-32.578,0.7634611410328488
-32.57775,0.7634611410328488
-32.5775,0.7634611410328488
-32.57725,0.7634611410328488
-32.577,0.7634611410328488
-32.57675,0.7634611410328488
-32.5765,0.7634611410328488
-32.57625,0.7634611410328488
-32.576,0.7634611410328488
-32.57575,0.7634611410328488
-32.5755,0.7634611410328488
-32.57525,0.7634611410328488
-32.575,0.7634611410328488
-32.57475,0.7634611410328488
-32.5745,0.7634611410328488
-32.57425,0.7671227699699084
-32.574,0.7634611410328488
-32.57375,0.7634611410328488
-32.5735,0.7634611410328488
-32.57325,0.7634611410328488
-32.573,0.7634611410328488
-32.57275,0.7634611410328488
-32.5725,0.7634611410328488
-32.57225,0.7634611410328488
-32.572,0.7634611410328488
-32.57175,0.7634611410328488
-32.5715,0.7634611410328488
-32.57125,0.7634611410328488
-32.571,0.7634611410328488
-32.57075,0.7634611410328488
-32.5705,0.7634611410328488
-32.57025,0.7634611410328488
-32.57,0.7634611410328488
-32.56975,0.7634611410328488
-32.5695,0.7634611410328488
-32.56925,0.7634611410328488
-32.569,0.7634611410328488
-32.56875,0.7634611410328488
-32.5685,0.7634611410328488
-32.56825,0.7634611410328488
-32.568,0.7634611410328488
-32.56775,0.7634611410328488
-32.5675,0.7634611410328488
-32.56725,0.7634611410328488
-32.567,0.7634611410328488
-32.56675,0.7634611410328488
-32.5665,0.7634611410328488
-32.56625,0.7634611410328488
-32.566,0.7634611410328488
-32.56575,0.7634611410328488
-32.5655,0.7634611410328488
-32.56525,0.7634611410328488
-32.565,0.7634611410328488
-32.56475,0.7634611410328488
-32.5645,0.7634611410328488
-32.56425,0.7634611410328488
-32.564,0.7634611410328488
-32.56375,0.7634611410328488
-32.5635,0.7634611410328488
-32.56325,0.7634611410328488
-32.563,0.7634611410328488
-32.56275,0.7634611410328488
-32.5625,0.7634611410328488
-32.56225,0.7634611410328488
-32.562,0.7634611410328488
-32.56175,0.7634611410328488
-32.5615,0.7634611410328488
-32.56125,0.7634611410328488
-32.561,0.7634611410328488
-32.56075,0.7634611410328488
-32.5605,0.7634611410328488
-32.56025,0.7634611410328488
-32.56,0.7634611410328488
-32.55975,0.7634611410328488
-32.5595,0.7634611410328488
-32.55925,0.7634611410328488
-32.559,0.7634611410328488
-32.55875,0.7634611410328488
-32.5585,0.7634611410328488
-32.55825,0.7634611410328488
-32.558,0.7634611410328488
-32.55775,0.7634611410328488
-32.5575,0.7634611410329021
-32.55725,0.7671227699698551
-32.557,0.7634611410329021
-32.55675,0.7634611410328488
-32.5565,0.7634611410328488
-32.55625,0.7634611410328488
-32.556,0.7634611410328488
-32.55575,0.7634611410328488
-32.5555,0.7634611410328488
-32.55525,0.7634611410328488
-32.555,0.7634611410328488
-32.55475,0.7634611410328488
-32.5545,0.7634611410328488
-32.55425,0.7634611410328488
-32.554,0.7634611410328488
-32.55375,0.7634611410328488
-32.5535,0.7634611410328488
-32.55325,0.7634611410328488
-32.553,0.7634611410328488
-32.55275,0.7634611410328488
-32.5525,0.7634611410328488
-32.55225,0.7634611410328488
-32.552,0.7634611410328488
-32.55175,0.7634611410328488
-32.5515,0.7634611410328488
-32.55125,0.7634611410328488
-32.551,0.7634611410328488
-32.55075,0.7634611410328488
-32.5505,0.7634611410328488
-32.55025,0.7634611410328488
-32.55,0.7634611410328488
-32.54975,0.7634611410328488
-32.5495,0.7634611410328488
-32.54925,0.7634611410328488
-32.549,0.7634611410328488
-32.54875,0.7634611410328488
-32.5485,0.7634611410328488
-32.54825,0.7634611410328488
-32.548,0.7634611410328488
-32.54775,0.7634611410328488
-32.5475,0.7634611410328488
-32.54725,0.7634611410328488
-32.547,0.7634611410328488
-32.54675,0.7634611410328488
-32.5465,0.7634611410328488
-32.54625,0.7634611410328488
-32.546,0.7634611410328488
-32.54575,0.7634611410328488
-32.5455,0.7634611410328488
-32.54525,0.7634611410328488
-32.545,0.7634611410328488
